Leidimo serija ir nr.,Regionas,Rajonas,Nuosavybės forma,Urėdija,Girininkija,Kvartalas,Sklypai,Plotas,Kad. vietovė,Kad. blokas,Kad. nr.,Kirtimo rūšis,Galiojimo pradžia,Galiojimo pabaiga
221 - 1258,Panevėžio,Kupiškio rajono kontroliuojama teritorija,valstybinė,Rokiškio miškų urėdija,Sėlynės girininkija,2,1,1.4,0,0,0,Plynas kirtimas,2022-01-02,2022-12-31
221 - 1258,Panevėžio,Kupiškio rajono kontroliuojama teritorija,valstybinė,Rokiškio miškų urėdija,Sėlynės girininkija,5,35,1.2,0,0,0,Plynas kirtimas,2022-01-02,2022-12-31
221 - 1258,Panevėžio,Kupiškio rajono kontroliuojama teritorija,valstybinė,Rokiškio miškų urėdija,Sėlynės girininkija,56,16,0.9,0,0,0,Plynas kirtimas,2022-01-02,2022-12-31
221 - 1258,Panevėžio,Kupiškio rajono kontroliuojama teritorija,valstybinė,Rokiškio miškų urėdija,Sėlynės girininkija,56,18,0.8,0,0,0,Plynas kirtimas,2022-01-02,2022-12-31
221 - 1258,Panevėžio,Kupiškio rajono kontroliuojama teritorija,valstybinė,Rokiškio miškų urėdija,Sėlynės girininkija,56,28,1.5,0,0,0,Plynas kirtimas,2022-01-02,2022-12-31
221 - 1258,Panevėžio,Kupiškio rajono kontroliuojama teritorija,valstybinė,Rokiškio miškų urėdija,Sėlynės girininkija,6,6,5.0,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2022-01-02,2022-12-31
221 - 1263,Panevėžio,Pakruojo rajono kontroliuojama teritorija,valstybinė,Pakruojo miškų urėdija,Gedžiūnų girininkija,13,20,1.1,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1263,Panevėžio,Pakruojo rajono kontroliuojama teritorija,valstybinė,Pakruojo miškų urėdija,Gedžiūnų girininkija,13,22,0.6,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1263,Panevėžio,Pakruojo rajono kontroliuojama teritorija,valstybinė,Pakruojo miškų urėdija,Gedžiūnų girininkija,30,22,1.3,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1263,Panevėžio,Pakruojo rajono kontroliuojama teritorija,valstybinė,Pakruojo miškų urėdija,Gedžiūnų girininkija,34,21,2.6,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1263,Panevėžio,Pakruojo rajono kontroliuojama teritorija,valstybinė,Pakruojo miškų urėdija,Gedžiūnų girininkija,42,4,1.2,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1263,Panevėžio,Pakruojo rajono kontroliuojama teritorija,valstybinė,Pakruojo miškų urėdija,Gedžiūnų girininkija,76,4,1.2,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1263,Panevėžio,Pakruojo rajono kontroliuojama teritorija,valstybinė,Pakruojo miškų urėdija,Gedžiūnų girininkija,80,15,0.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1263,Panevėžio,Pakruojo rajono kontroliuojama teritorija,valstybinė,Pakruojo miškų urėdija,Gedžiūnų girininkija,86,10,0.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1263,Panevėžio,Pakruojo rajono kontroliuojama teritorija,valstybinė,Pakruojo miškų urėdija,Gedžiūnų girininkija,86,27,0.7,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4714,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Joniškio miškų urėdija,Beržėnų girininkija,165,16b,1.4,4785,0003,0281,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4714,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Joniškio miškų urėdija,Beržėnų girininkija,165,9a,0.3,4785,0003,0281,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4714,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Joniškio miškų urėdija,Beržėnų girininkija,165,9b,1.1,4785,0003,0281,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4720,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Joniškio miškų urėdija,Beržėnų girininkija,165,16a,0.2,4785,0003,0281,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4898,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Joniškio miškų urėdija,Beržėnų girininkija,807,36a,1.1,4774,0012,0097,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4899,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Joniškio miškų urėdija,Beržėnų girininkija,807,26a,1.6,4774,0012,0095,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5045,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Joniškio miškų urėdija,Joniškio girininkija,4,5,0.9,4714,0001,0019,Plynas kirtimas,2022-01-03,2022-12-31
121 - 5045,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Joniškio miškų urėdija,Joniškio girininkija,4,6a,0.2,4714,0001,0019,Plynas kirtimas,2022-01-03,2022-12-31
121 - 5045,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Joniškio miškų urėdija,Joniškio girininkija,4,6b,0.7,4714,0001,0019,Plynas kirtimas,2022-01-03,2022-12-31
121 - 5046,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Joniškio miškų urėdija,Joniškio girininkija,4,6d,0.8,4714,0001,0019,Plynas kirtimas,2022-01-03,2022-12-31
121 - 5046,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Joniškio miškų urėdija,Joniškio girininkija,4,6e,0.3,4714,0001,0019,Plynas kirtimas,2022-01-03,2022-12-31
121 - 5131,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Kuršėnų miškų urėdija,Gedinčių girininkija,70,18,0.6,9152,0004,0054,Atvejinis kirtimas,2022-01-01,2022-12-31
121 - 5131,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Kuršėnų miškų urėdija,Gedinčių girininkija,70,"22,23",0.6,9152,0004,0054,Atvejinis kirtimas,2022-01-01,2022-12-31
121 - 5239,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Kuršėnų miškų urėdija,Gulbinų girininkija,65,14b,0.1,9160,0003,0028,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5180,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Kuršėnų miškų urėdija,Pažiužmėlių girininkija,60,12,0.6,9146,0002,0058,Plynas sanitarinis kirtimas (PN),2022-01-01,2022-12-31
121 - 5180,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Kuršėnų miškų urėdija,Pažiužmėlių girininkija,60,12a,0.2,9146,0002,0058,Plynas sanitarinis kirtimas (PN),2022-01-01,2022-12-31
221 - 1295,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Kuršėnų miškų urėdija,Pažiužmėlių girininkija,65,"25,26",4.3,0,0,0,Kiti pagrindiniai kirtimai,2022-01-01,2022-12-31
121 - 4886,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Kruopių girininkija,524,55a,1.1,3235,0004,0044,Plynas kirtimas,2022-01-03,2022-12-31
121 - 4890,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Kruopių girininkija,524,25a,0.2,3235,0004,0044,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4890,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Kruopių girininkija,524,41,0.2,3235,0004,0044,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4890,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Kruopių girininkija,524,42a,0.5,3235,0004,0044,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4890,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Kruopių girininkija,524,42b,0.6,3235,0004,0044,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4892,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Kruopių girininkija,522,13b,0.2,3235,0005,0045,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4892,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Kruopių girininkija,522,14a,0.2,3235,0005,0045,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4892,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Kruopių girininkija,522,18,0.7,3235,0005,0045,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4892,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Kruopių girininkija,522,19a,0.3,3235,0005,0045,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4895,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Kruopių girininkija,522,17b,1.4,3235,0005,0045,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4953,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Kruopių girininkija,49,12a,0.2,3220,0001,0019,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5102,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Kruopių girininkija,533,7,0.7,3228,0006,0022,Plynas kirtimas,2022-01-03,2022-12-31
121 - 5103,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Kruopių girininkija,533,2,0.3,3228,0006,0031,Atrankinis kirtimas,2022-01-03,2022-12-31
121 - 5103,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Kruopių girininkija,533,9,0.4,3228,0006,0031,Plynas kirtimas,2022-01-03,2022-12-31
121 - 5128,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Naujosios Akmenės girininkija,442,15a,0.1,3243,0006,0223,Plynas kirtimas,2022-12-22,2023-12-31
121 - 5096,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Papilės girininkija,636,"9,10",2.0,3205,0010,0071,Plynas kirtimas,2022-01-03,2022-12-31
121 - 5118,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Anciškių girininkija,887,"26a,29a,30,37b",2.6,6624,0002,0031,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5118,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Anciškių girininkija,887,"28a,32a,33",1.1,6624,0002,0031,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5118,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Anciškių girininkija,887,"29b,37a",0.9,6624,0002,0031,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5235,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Anciškių girininkija,897,6a,0.3,6624,0005,0571,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4857,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Naujamiesčio girininkija,28,7,0.3,6631,0002,0078,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4857,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Naujamiesčio girininkija,28,8a,0.2,6631,0002,0078,Atrankinis kirtimas,2022-01-01,2022-12-31
121 - 4988,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Naujamiesčio girininkija,589,"5,13,14",2.2,6677,0005,0128,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5101,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Naujamiesčio girininkija,176,26a,0.4,6619,0002,0059,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5122,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Taruškų girininkija,520,42a,0.2,6640,0002,0345,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5127,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Taruškų girininkija,520,25,0.3,6640,0002,0345,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5127,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Taruškų girininkija,520,51a,0.5,6640,0002,0345,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4858,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Šiaulių miškų urėdija,Rėkyvos girininkija,478,22a,0.5,9124,0005,0068,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4858,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Šiaulių miškų urėdija,Rėkyvos girininkija,478,34a,0.6,9124,0005,0068,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4862,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Šiaulių miškų urėdija,Rėkyvos girininkija,479,5a,0.7,9124,0005,0101,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4865,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Šiaulių miškų urėdija,Rėkyvos girininkija,478,37,0.7,9124,0005,0068,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4868,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Šiaulių miškų urėdija,Rėkyvos girininkija,479,19a,0.3,9124,0005,0101,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4868,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Šiaulių miškų urėdija,Rėkyvos girininkija,479,"31a,34a",1.7,9124,0005,0101,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1204,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Šiaulių miškų urėdija,Rėkyvos girininkija,111,5,2.0,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1204,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Šiaulių miškų urėdija,Rėkyvos girininkija,14,"1,2,13",4.2,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1204,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Šiaulių miškų urėdija,Rėkyvos girininkija,14,14,1.0,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1204,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Šiaulių miškų urėdija,Rėkyvos girininkija,21,13,0.6,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1204,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Šiaulių miškų urėdija,Rėkyvos girininkija,22,"4,10,11",2.1,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1204,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Šiaulių miškų urėdija,Rėkyvos girininkija,22,"5,6",1.3,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1204,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Šiaulių miškų urėdija,Rėkyvos girininkija,28,"5,12",2.9,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1204,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Šiaulių miškų urėdija,Rėkyvos girininkija,28,7,0.6,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1204,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Šiaulių miškų urėdija,Rėkyvos girininkija,29,"8,9",0.8,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1204,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Šiaulių miškų urėdija,Rėkyvos girininkija,47,7,1.1,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1204,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Šiaulių miškų urėdija,Rėkyvos girininkija,85,"17,18,19,25",5.1,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1203,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Šiaulių miškų urėdija,Vainagių girininkija,117,42,0.3,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1203,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Šiaulių miškų urėdija,Vainagių girininkija,24,25,2.3,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1203,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Šiaulių miškų urėdija,Vainagių girininkija,25,16,1.0,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1203,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Šiaulių miškų urėdija,Vainagių girininkija,25,8,0.3,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1203,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Šiaulių miškų urėdija,Vainagių girininkija,31,16,2.4,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1203,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Šiaulių miškų urėdija,Vainagių girininkija,39,3,1.2,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1278,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Tytuvėnų miškų urėdija,Dubysos girininkija,13,11,2.0,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1278,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Tytuvėnų miškų urėdija,Dubysos girininkija,18,17,1.8,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1278,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Tytuvėnų miškų urėdija,Dubysos girininkija,18,9,3.4,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1278,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Tytuvėnų miškų urėdija,Dubysos girininkija,5,18,1.1,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1278,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Tytuvėnų miškų urėdija,Dubysos girininkija,5,23,0.6,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1279,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Tytuvėnų miškų urėdija,Kelmės girininkija,45,23,2.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1279,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Tytuvėnų miškų urėdija,Kelmės girininkija,48,"5,12",2.1,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1277,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Tytuvėnų miškų urėdija,Kražių girininkija,655,52,1.6,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1277,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Tytuvėnų miškų urėdija,Kražių girininkija,655,56,1.7,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1277,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Tytuvėnų miškų urėdija,Kražių girininkija,655,71,0.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1277,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Tytuvėnų miškų urėdija,Kražių girininkija,697,3,0.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1277,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Tytuvėnų miškų urėdija,Kražių girininkija,697,6,1.7,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1280,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Tytuvėnų miškų urėdija,Šiluvos girininkija,48,49,0.9,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1280,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Tytuvėnų miškų urėdija,Šiluvos girininkija,48,"51,53",2.6,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1280,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Tytuvėnų miškų urėdija,Šiluvos girininkija,48,55,2.7,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1280,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Tytuvėnų miškų urėdija,Šiluvos girininkija,58,38,0.6,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1280,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Tytuvėnų miškų urėdija,Šiluvos girininkija,58,47,0.9,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1280,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Tytuvėnų miškų urėdija,Šiluvos girininkija,58,56,1.4,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1280,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Tytuvėnų miškų urėdija,Šiluvos girininkija,70,16,1.2,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1280,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Tytuvėnų miškų urėdija,Šiluvos girininkija,70,"19,20",1.1,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1280,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Tytuvėnų miškų urėdija,Šiluvos girininkija,70,9,0.9,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1281,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Tytuvėnų miškų urėdija,Tytuvėnų girininkija,13,12,4.2,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2022-01-01,2022-12-31
221 - 1281,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Tytuvėnų miškų urėdija,Tytuvėnų girininkija,14,9,5.6,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2022-01-01,2022-12-31
221 - 1281,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Tytuvėnų miškų urėdija,Tytuvėnų girininkija,42,10,0.4,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1281,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Tytuvėnų miškų urėdija,Tytuvėnų girininkija,42,11,0.6,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1281,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Tytuvėnų miškų urėdija,Tytuvėnų girininkija,42,17,0.3,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1281,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Tytuvėnų miškų urėdija,Tytuvėnų girininkija,469,27,4.4,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1281,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Tytuvėnų miškų urėdija,Tytuvėnų girininkija,516,49,0.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
